Using device: cpu

Running batch size: 16
Epoch 245: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1227, Val Acc: 0.9842
Epoch 246: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1228, Val Acc: 0.9842
Epoch 247: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1228, Val Acc: 0.9842
Epoch 248: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1228, Val Acc: 0.9842
Epoch 249: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1228, Val Acc: 0.9842
Epoch 250: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1229, Val Acc: 0.9842

Running batch size: 32
Epoch 1: Train Loss: 0.3767, Train Acc: 0.8778, Val Loss: 0.1422, Val Acc: 0.9583
Epoch 2: Train Loss: 0.1476, Train Acc: 0.9538, Val Loss: 0.1197, Val Acc: 0.9665
